105/06/01,3710000,3308230,0.95,0.96,0.81,0.84,-0.13,98
105/06/02,1183000,973710,0.82,0.87,0.78,0.84,,64
105/06/03,850000,685080,0.82,0.83,0.78,0.80,-0.04,42
105/06/04,654000,508330,0.81,0.81,0.77,0.77,-0.03,18
105/06/06,1533000,1121110,0.71,0.81,0.67,0.75,-0.02,70
105/06/07,1790000,1192790,0.69,0.75,0.61,0.65,-0.10,85
105/06/08,416000,265750,0.63,0.67,0.60,0.65,,33
105/06/13,2499000,1713240,0.65,0.78,0.65,0.72,0.07,58
105/06/14,3117000,2092650,0.74,0.74,0.65,0.65,-0.07,52
105/06/15,1677000,1091530,0.65,0.71,0.62,0.64,-0.01,38
105/06/16,1148000,856920,0.66,0.78,0.66,0.74,0.10,31
105/06/17,1390000,866260,0.64,0.65,0.59,0.64,-0.10,47
105/06/20,1760000,974540,0.57,0.57,0.54,0.57,-0.07,27
105/06/21,1898000,982230,0.55,0.55,0.50,0.51,-0.06,30
105/06/22,2108000,1073390,0.52,0.54,0.49,0.50,-0.01,27
105/06/23,1150000,582500,0.50,0.53,0.50,0.51,0.01,15
105/06/24,2368000,1506030,0.50,0.86,0.49,0.74,0.23,87
105/06/27,1151000,717640,0.74,0.74,0.61,0.61,-0.13,26
105/06/28,1497000,945070,0.68,0.69,0.56,0.58,-0.03,35
105/06/29,1483000,706660,0.51,0.51,0.44,0.48,-0.10,36
105/06/30,1901000,758480,0.43,0.45,0.38,0.38,-0.10,41
105/07/01,1984000,611060,0.34,0.34,0.29,0.31,-0.07,48
105/07/04,704000,195030,0.31,0.31,0.25,0.29,-0.02,17
105/07/05,1210000,352250,0.29,0.31,0.28,0.29,,25
105/07/06,553000,217380,0.35,0.42,0.35,0.41,0.12,33
105/07/07,1336000,444810,0.34,0.34,0.32,0.33,-0.08,35
105/07/11,3771000,802500,0.21,0.23,0.20,0.22,-0.11,58
105/07/12,1973000,354900,0.19,0.19,0.17,0.18,-0.04,60
105/07/13,617000,106100,0.16,0.19,0.16,0.17,-0.01,23
105/07/14,1347000,212700,0.17,0.17,0.14,0.15,-0.02,35
105/07/15,2098000,258920,0.15,0.15,0.11,0.12,-0.03,43
105/07/18,1350000,139350,0.11,0.11,0.10,0.10,-0.02,38
105/07/19,774000,78200,0.10,0.12,0.10,0.10,,75
105/07/20,903000,89750,0.11,0.11,0.09,0.10,,33
105/07/21,1275000,92150,0.08,0.08,0.06,0.07,-0.03,76
105/07/22,332000,24290,0.10,0.10,0.06,0.07,,26
105/07/25,450000,35700,0.06,0.10,0.06,0.07,,30
105/07/26,465000,34450,0.07,0.08,0.07,0.07,,39
105/07/27,347000,23470,0.07,0.07,0.06,0.06,-0.01,15
105/07/28,80000,5500,0.07,0.07,0.06,0.06,,8
105/07/29,727000,49510,0.07,0.09,0.05,0.05,-0.01,65
105/08/01,361000,20270,0.06,0.07,0.05,0.05,,37
105/08/02,285000,10970,0.05,0.05,0.03,0.04,-0.01,9
105/08/03,655000,29200,0.05,0.05,0.04,0.05,0.01,25
