105/06/01,1770000,1293180,0.68,0.77,0.68,0.76,0.07,47
105/06/02,1163000,858620,0.75,0.78,0.71,0.72,-0.04,29
105/06/03,417000,309310,0.74,0.76,0.73,0.76,0.04,16
105/06/04,63000,47610,0.74,0.76,0.74,0.76,,6
105/06/06,954000,730620,0.76,0.79,0.69,0.74,-0.02,22
105/06/07,990000,811520,0.78,0.85,0.78,0.85,0.11,19
105/06/08,338000,294980,0.87,0.90,0.85,0.88,0.03,28
105/06/13,615000,431080,0.81,0.81,0.65,0.67,-0.21,54
105/06/14,604000,411670,0.67,0.78,0.66,0.78,0.11,24
105/06/15,1006000,732010,0.78,0.78,0.68,0.77,-0.01,42
105/06/16,1033000,668940,0.83,0.83,0.61,0.61,-0.16,79
105/06/17,832000,608990,0.64,0.76,0.64,0.73,0.12,57
105/06/20,356000,283250,0.80,0.81,0.77,0.80,0.07,24
105/06/21,460000,371360,0.78,0.85,0.78,0.85,0.05,17
105/06/22,192000,162010,0.85,0.85,0.84,0.84,-0.01,10
105/06/23,148000,121510,0.83,0.83,0.80,0.82,-0.02,11
105/06/24,3000000,1829620,0.77,0.83,0.50,0.55,-0.27,123
105/06/27,1994000,1269520,0.52,0.66,0.52,0.66,0.11,70
105/06/28,1241000,841000,0.59,0.70,0.59,0.70,0.04,40
105/06/29,994000,762380,0.71,0.80,0.71,0.77,0.07,50
105/06/30,474000,384320,0.79,0.85,0.76,0.83,0.06,26
105/07/01,728000,671320,0.88,0.95,0.88,0.93,0.10,25
105/07/04,779000,743610,0.93,0.97,0.92,0.95,0.02,15
105/07/05,397000,362390,0.93,0.93,0.88,0.92,-0.03,17
105/07/06,989000,773570,0.83,0.83,0.76,0.77,-0.15,53
105/07/07,569000,487630,0.79,0.87,0.79,0.87,0.10,37
105/07/11,781000,793590,1.00,1.04,1.00,1.02,0.15,33
105/07/12,688000,727960,1.04,1.08,1.03,1.07,0.05,29
105/07/13,283000,305400,1.10,1.10,1.04,1.09,0.02,14
105/07/14,113000,126660,1.08,1.13,1.08,1.13,0.04,7
105/07/15,97000,113630,1.14,1.20,1.13,1.20,0.07,9
105/07/18,264000,334400,1.23,1.28,1.23,1.28,0.08,16
105/07/19,232000,300080,1.28,1.30,1.28,1.30,0.02,8
105/07/20,8103000,9377070,1.14,1.18,1.11,1.11,-0.19,32
105/07/21,34000,41020,1.20,1.30,1.19,1.30,0.19,7
105/07/22,108000,132180,1.24,1.24,1.21,1.21,-0.09,6
105/07/25,110000,121810,1.28,1.28,1.07,1.10,-0.11,4
105/07/26,40000,51400,1.28,1.29,1.28,1.28,0.18,4
105/07/27,170000,211800,1.27,1.27,1.24,1.24,-0.04,5
105/07/28,1000,1270,1.27,1.27,1.27,1.27,0.03,1
105/07/29,10000,12900,1.29,1.29,1.29,1.29,0.02,1
105/08/01,1000,1300,1.30,1.30,1.30,1.30,0.01,1
105/08/02,1000,1290,1.29,1.29,1.29,1.29,-0.01,1
