105/06/01,1550000,835030,0.48,0.60,0.48,0.57,+0.09,23
105/06/02,1409000,872220,0.63,0.70,0.54,0.58,+0.01,49
105/06/03,544000,300830,0.52,0.60,0.52,0.60,+0.02,14
105/06/04,1359000,772630,0.58,0.58,0.55,0.55,-0.05,9
105/06/06,176000,90200,0.54,0.54,0.50,0.50,-0.05,7
105/06/07,118000,58870,0.50,0.50,0.49,0.49,-0.01,4
105/06/08,714000,381770,0.52,0.57,0.52,0.52,+0.03,11
105/06/13,554000,289700,0.53,0.54,0.50,0.51,-0.01,24
105/06/14,1194000,752750,0.59,0.67,0.59,0.64,+0.13,27
105/06/15,1267000,814610,0.66,0.68,0.62,0.62,-0.02,53
105/06/16,521000,325510,0.61,0.64,0.60,0.63,+0.01,12
105/06/17,474000,298010,0.63,0.65,0.61,0.65,+0.02,6
105/06/20,575000,403840,0.67,0.74,0.64,0.74,+0.09,20
105/06/21,724000,505550,0.71,0.74,0.67,0.71,-0.03,45
105/06/22,765000,538740,0.70,0.73,0.69,0.73,+0.02,21
105/06/23,1000000,693840,0.70,0.72,0.62,0.66,-0.07,45
105/06/24,1276000,617510,0.59,0.62,0.37,0.43,-0.23,65
105/06/27,777000,351240,0.43,0.47,0.43,0.45,+0.02,13
105/06/28,390000,187310,0.46,0.51,0.44,0.51,+0.06,15
105/06/29,310000,171470,0.54,0.59,0.54,0.57,+0.06,13
105/06/30,339000,188990,0.58,0.58,0.55,0.55,-0.02,17
105/07/01,212000,121920,0.58,0.59,0.57,0.57,+0.02,5
105/07/04,34000,19100,0.57,0.57,0.53,0.53,-0.04,3
105/07/05,785000,440360,0.52,0.61,0.52,0.59,+0.06,17
105/07/06,734000,371300,0.49,0.54,0.46,0.54,-0.05,24
105/07/07,241000,125620,0.52,0.54,0.51,0.51,-0.03,15
105/07/11,279000,151610,0.54,0.55,0.53,0.53,+0.02,10
105/07/12,279000,145890,0.52,0.53,0.51,0.51,-0.02,7
105/07/13,493000,260180,0.52,0.54,0.50,0.54,+0.03,7
105/07/14,631000,347620,0.53,0.59,0.51,0.56,+0.02,23
105/07/15,421000,248180,0.60,0.61,0.57,0.58,+0.02,23
105/07/18,399000,235310,0.57,0.62,0.56,0.62,+0.04,17
105/07/19,641000,382840,0.60,0.61,0.58,0.60,-0.02,20
105/07/20,144000,81840,0.59,0.61,0.53,0.54,-0.06,13
105/07/21,311000,159640,0.52,0.52,0.49,0.51,-0.03,6
105/07/22,546000,283060,0.51,0.54,0.49,0.49,-0.02,14
