105/06/01,5714000,58628210,10.29,10.30,10.23,10.30,-0.01,995
105/06/02,3623000,37396830,10.31,10.36,10.29,10.33,0.03,686
105/06/03,3305000,34096530,10.31,10.34,10.27,10.33,,648
105/06/04,1618000,16643820,10.33,10.33,10.25,10.30,-0.03,198
105/06/06,3368000,34757600,10.26,10.37,10.26,10.32,0.02,320
105/06/07,1264000,13002710,10.27,10.30,10.24,10.28,-0.04,185
105/06/08,3050000,31450590,10.27,10.35,10.25,10.32,0.04,753
105/06/13,2181000,22798480,10.39,10.49,10.39,10.46,0.14,465
105/06/14,4868000,51558500,10.59,10.63,10.53,10.53,0.07,1283
105/06/15,6636000,70621720,10.68,10.79,10.47,10.54,0.01,1483
105/06/16,1246000,13153390,10.51,10.59,10.51,10.56,0.02,257
105/06/17,2263322,23668168,10.48,10.53,10.41,10.47,-0.09,327
105/06/20,1296010,13541375,10.47,10.52,10.37,10.47,,230
105/06/21,4643000,48194290,10.44,10.45,10.32,10.39,-0.08,669
105/06/22,631000,6568140,10.43,10.46,10.37,10.40,0.01,118
105/06/23,1298000,13492600,10.39,10.45,10.34,10.40,,189
105/06/24,12572000,132957470,10.39,10.68,10.35,10.58,0.18,1120
105/06/27,1850000,19541130,10.65,10.65,10.50,10.50,-0.08,324
105/06/28,1334000,14037920,10.54,10.56,10.50,10.51,0.01,163
105/06/29,2592000,26926400,10.44,10.44,10.34,10.40,-0.11,450
105/06/30,3743000,38539420,10.30,10.34,10.28,10.30,-0.10,562
105/07/01,2426000,24857920,10.27,10.27,10.23,10.25,-0.05,386
105/07/04,12402000,125364460,10.27,10.27,10.02,10.07,-0.18,1458
105/07/05,2878000,29068900,10.08,10.12,10.07,10.09,0.02,314
105/07/06,5520000,56133100,10.12,10.21,10.12,10.14,0.05,583
105/07/07,2419000,24523460,10.12,10.17,10.10,10.14,,271
105/07/11,5670100,56960331,10.12,10.12,10.01,10.01,-0.13,833
105/07/12,4527000,45461680,10.04,10.08,10.00,10.04,0.03,425
105/07/13,12428000,122554560,9.87,9.92,9.81,9.85,-0.19,1448
105/07/14,3830000,37757680,9.90,9.90,9.84,9.86,0.01,367
105/07/15,4016000,39404750,9.84,9.84,9.80,9.81,-0.05,532
105/07/18,2922100,28611826,9.82,9.82,9.74,9.77,-0.04,458
105/07/19,3268000,32216420,9.81,9.89,9.80,9.87,0.10,474
105/07/20,3035110,30021688,9.90,9.92,9.87,9.91,0.04,361
105/07/21,2070000,20395090,9.87,9.90,9.82,9.85,-0.06,302
105/07/22,3310000,32835970,9.88,9.95,9.87,9.95,0.10,386
105/07/25,1445000,14379360,9.96,9.97,9.92,9.96,0.01,226
105/07/26,2207100,21921930,9.96,9.99,9.90,9.90,-0.06,275
105/07/27,7616200,76208964,9.88,10.09,9.84,10.02,0.12,895
105/07/28,3501000,34798860,9.99,9.99,9.90,9.93,-0.09,411
105/07/29,695800,6907944,9.93,9.95,9.91,9.93,,130
105/08/01,2252000,22394350,9.91,9.96,9.90,9.96,0.03,203
105/08/02,1714000,16981590,9.91,9.92,9.89,9.92,-0.04,178
105/08/03,2515000,24975660,9.94,9.98,9.90,9.91,-0.01,279
105/08/04,2145300,21364304,9.92,9.99,9.92,9.96,0.05,259
105/08/05,625000,6196330,9.95,9.95,9.90,9.90,-0.06,125
