105/06/01,711000,13258110,18.65,18.77,18.58,18.77,0.32,59
105/06/02,871000,16649280,19.10,19.23,19.05,19.17,0.40,169
105/06/03,759000,14541000,19.13,19.20,19.07,19.15,-0.02,54
105/06/04,480000,9305280,19.34,19.42,19.34,19.42,0.27,131
105/06/06,2468000,47580140,19.41,19.41,19.22,19.23,-0.19,74
105/06/07,977000,18684790,19.19,19.20,19.06,19.08,-0.15,39
105/06/08,616000,11733630,19.01,19.17,18.96,18.96,-0.12,45
105/06/13,1767000,34739890,19.47,19.74,19.47,19.72,0.76,253
105/06/14,2694000,53981880,20.00,20.09,19.94,20.00,0.28,458
105/06/15,580000,11538210,20.04,20.05,19.81,19.86,-0.14,50
105/06/16,3226000,65379200,20.06,20.55,20.05,20.55,0.69,284
105/06/17,443000,8971660,20.17,20.35,20.10,20.33,-0.22,79
105/06/20,429000,8526320,19.86,19.95,19.81,19.86,-0.47,52
105/06/21,499000,9864900,19.90,19.90,19.60,19.61,-0.25,64
105/06/22,458000,9049780,19.78,19.82,19.62,19.75,0.14,44
105/06/23,171000,3357330,19.66,19.69,19.55,19.57,-0.18,28
105/06/24,8837000,176963950,19.53,21.18,19.48,21.18,1.61,455
105/06/27,975000,20381120,21.18,21.18,20.67,20.67,-0.51,97
105/06/28,1019000,21135090,21.01,21.04,20.50,20.53,-0.14,92
105/06/29,1676000,34026050,20.52,20.52,20.21,20.23,-0.30,112
105/06/30,682000,13742160,20.09,20.22,20.07,20.19,-0.04,61
105/07/01,328000,6595690,20.09,20.17,20.02,20.17,-0.02,32
105/07/04,472000,9463570,20.14,20.14,19.98,20.01,-0.16,30
105/07/05,570000,11501440,20.12,20.23,20.12,20.17,0.16,27
105/07/06,2587000,53488450,20.55,20.78,20.55,20.66,0.49,113
105/07/07,761000,15659110,20.58,20.65,20.51,20.59,-0.07,37
