105/06/01,616000,346500,0.55,0.58,0.53,0.53,-0.04,9
105/06/02,30000,14200,0.46,0.50,0.46,0.50,-0.03,2
105/06/03,5000,2500,0.50,0.50,0.50,0.50,,1
105/06/04,308000,157160,0.52,0.52,0.51,0.51,0.01,4
105/06/06,226000,106530,0.44,0.51,0.43,0.50,-0.01,4
105/06/07,323000,144520,0.46,0.46,0.44,0.44,-0.06,4
105/06/08,109000,49720,0.43,0.49,0.42,0.49,0.05,6
105/06/13,293000,133390,0.41,0.47,0.41,0.47,-0.02,3
105/06/14,287000,117260,0.42,0.42,0.39,0.39,-0.08,7
105/06/15,217000,79750,0.36,0.37,0.36,0.37,-0.02,2
105/06/16,449000,209110,0.41,0.53,0.41,0.50,0.13,15
105/06/17,567000,234300,0.42,0.46,0.39,0.46,-0.04,9
105/06/20,29000,10060,0.34,0.35,0.34,0.34,-0.12,3
105/06/21,85000,25730,0.28,0.31,0.28,0.31,-0.03,4
105/06/22,192000,55350,0.30,0.31,0.27,0.27,-0.04,6
105/06/23,40000,11200,0.28,0.28,0.28,0.28,0.01,2
105/06/24,5000,1500,0.30,0.30,0.30,0.30,0.02,1
105/06/27,155000,56660,0.46,0.46,0.36,0.37,0.07,3
105/06/28,208000,87070,0.42,0.43,0.39,0.39,0.02,12
