105/06/01,537000,629170,1.12,1.19,1.12,1.18,0.07,52
105/06/02,1367000,1597570,1.17,1.21,1.12,1.15,-0.03,37
105/06/03,177000,206620,1.16,1.18,1.16,1.17,0.02,11
105/06/04,521000,614230,1.16,1.19,1.16,1.19,0.02,14
105/06/06,614000,713080,1.21,1.25,1.12,1.18,-0.01,34
105/06/07,261000,328710,1.22,1.28,1.21,1.27,0.09,30
105/06/08,265000,344900,1.29,1.33,1.29,1.30,0.03,24
105/06/13,538000,613790,1.18,1.21,1.09,1.10,-0.20,49
105/06/14,315000,360670,1.08,1.16,1.08,1.16,0.06,20
105/06/15,314000,368320,1.18,1.20,1.11,1.20,0.04,27
105/06/16,929000,983570,1.14,1.14,1.04,1.06,-0.14,51
105/06/17,539000,629460,1.15,1.20,1.14,1.17,0.11,32
105/06/20,1106000,1361810,1.24,1.26,1.22,1.24,0.07,41
105/06/21,424000,532040,1.22,1.29,1.21,1.29,0.05,36
105/06/22,655000,823280,1.27,1.29,1.23,1.28,-0.01,32
105/06/23,534000,673780,1.26,1.27,1.24,1.27,-0.01,28
105/06/24,1309000,1390330,1.27,1.27,0.91,1.00,-0.27,121
105/06/27,871000,920730,1.02,1.10,1.01,1.09,0.09,61
105/06/28,624000,667460,1.04,1.14,1.02,1.14,0.05,56
105/06/29,657000,794980,1.16,1.24,1.16,1.20,0.06,40
105/06/30,1094000,1359750,1.25,1.30,1.20,1.28,0.08,24
105/07/01,919000,1246820,1.32,1.38,1.31,1.37,0.09,37
105/07/04,486000,677160,1.37,1.42,1.35,1.38,0.01,37
105/07/05,189000,254740,1.37,1.37,1.32,1.35,-0.03,29
105/07/06,1086000,1309970,1.29,1.29,1.19,1.20,-0.15,54
105/07/07,587000,757890,1.28,1.31,1.27,1.29,0.09,39
105/07/11,838000,1219130,1.47,1.48,1.43,1.46,0.17,55
105/07/12,480000,720930,1.48,1.53,1.48,1.52,0.06,33
105/07/13,386000,585080,1.55,1.55,1.48,1.52,,20
105/07/14,130000,200090,1.50,1.57,1.50,1.55,0.03,17
105/07/15,269000,433120,1.56,1.64,1.55,1.64,0.09,32
105/07/18,665000,1138500,1.66,1.72,1.66,1.72,0.08,35
105/07/19,338000,586540,1.71,1.76,1.70,1.75,0.03,19
105/07/20,469000,814960,1.73,1.78,1.72,1.74,-0.01,23
105/07/21,668000,1218810,1.78,1.86,1.78,1.82,0.08,31
105/07/22,551000,985920,1.81,1.83,1.77,1.77,-0.05,31
105/07/25,811000,1410740,1.84,1.87,1.66,1.73,-0.04,49
105/07/26,381000,665630,1.73,1.79,1.71,1.79,0.06,18
105/07/27,553000,1018250,1.84,1.86,1.80,1.82,0.03,23
105/07/28,592000,1078430,1.79,1.85,1.79,1.83,0.01,26
