105/06/01,258000,415930,1.68,1.68,1.59,1.60,-0.07,24
105/06/02,268000,431490,1.61,1.65,1.56,1.62,0.02,12
105/06/03,119000,190140,1.60,1.62,1.59,1.61,-0.01,11
105/06/04,123000,195090,1.60,1.60,1.58,1.58,-0.03,8
105/06/06,205000,323250,1.51,1.63,1.51,1.59,0.01,17
105/06/07,749000,1124870,1.60,1.60,1.49,1.50,-0.09,39
105/06/08,422000,611660,1.47,1.47,1.42,1.45,-0.05,31
105/06/13,449000,719100,1.55,1.65,1.54,1.64,0.19,39
105/06/14,463000,745030,1.64,1.65,1.57,1.59,-0.05,30
105/06/15,1095000,1702810,1.57,1.63,1.53,1.54,-0.05,42
105/06/16,676000,1117180,1.58,1.70,1.58,1.68,0.14,39
105/06/17,596000,929540,1.58,1.59,1.53,1.56,-0.12,33
105/06/20,731000,1087840,1.47,1.50,1.47,1.49,-0.07,31
105/06/21,946000,1372930,1.51,1.51,1.42,1.44,-0.05,41
105/06/22,215000,308120,1.47,1.48,1.41,1.44,,32
105/06/23,563000,816360,1.44,1.46,1.43,1.45,0.01,17
105/06/24,1449000,2323300,1.48,1.77,1.42,1.70,0.25,93
105/06/27,729000,1182530,1.67,1.67,1.60,1.60,-0.10,50
105/06/28,501000,807870,1.65,1.68,1.55,1.56,-0.04,70
