105/06/01,274000,606630,2.28,2.28,2.19,2.19,-0.09,12
105/06/02,139000,307620,2.20,2.23,2.18,2.22,0.03,14
105/06/03,164000,359440,2.18,2.22,2.18,2.21,-0.01,9
105/06/04,54000,118260,2.19,2.19,2.19,2.19,-0.02,1
105/06/06,82000,178770,2.15,2.25,2.13,2.19,,17
105/06/07,71000,149750,2.15,2.15,2.08,2.09,-0.10,14
105/06/08,136000,278150,2.07,2.07,2.04,2.06,-0.03,11
105/06/13,257000,563030,2.15,2.25,2.14,2.25,0.19,16
105/06/14,114000,251020,2.22,2.23,2.19,2.19,-0.06,7
105/06/15,69000,149210,2.16,2.20,2.14,2.14,-0.05,5
105/06/16,216000,488610,2.21,2.30,2.21,2.27,0.13,22
105/06/17,116000,250910,2.19,2.19,2.14,2.17,-0.10,11
105/06/20,85000,178210,2.12,2.12,2.09,2.10,-0.07,11
105/06/21,20000,41550,2.11,2.11,2.04,2.05,-0.05,8
105/06/22,67000,137860,2.07,2.09,2.03,2.04,-0.01,10
105/06/23,4000,8160,2.03,2.05,2.03,2.05,0.01,2
105/06/24,809000,1812990,2.08,2.37,2.02,2.30,0.25,37
105/06/27,80000,180530,2.50,2.50,2.21,2.21,-0.09,9
105/06/28,33000,72630,2.26,2.26,2.16,2.16,-0.05,7
105/06/29,226000,471490,2.12,2.12,2.05,2.08,-0.08,18
105/06/30,197000,403190,2.06,2.08,2.00,2.01,-0.07,16
105/07/01,277000,537700,2.00,2.00,1.90,1.91,-0.10,38
105/07/04,73000,136380,1.89,1.89,1.85,1.87,-0.04,9
105/07/05,28000,53970,1.91,1.95,1.91,1.92,0.05,8
105/07/06,360000,737940,2.00,2.07,2.00,2.07,0.15,12
105/07/07,114000,225430,2.00,2.00,1.96,1.97,-0.10,15
