105/06/01,61000,1031100,16.94,16.94,16.88,16.93,-0.02,22
105/06/02,42000,711210,16.95,16.95,16.92,16.95,0.02,10
105/06/03,19000,321990,16.92,16.96,16.92,16.96,0.01,13
105/06/04,13000,220260,16.94,16.96,16.94,16.96,,5
105/06/06,39000,661390,16.96,16.96,16.94,16.96,,13
105/06/07,82000,1388150,16.96,16.96,16.91,16.96,,20
105/06/08,124000,2099160,16.94,16.96,16.91,16.95,-0.01,38
105/06/13,96107,1624157,16.91,16.91,16.88,16.88,-0.07,28
105/06/14,127001,2144898,16.85,16.92,16.85,16.86,-0.02,27
105/06/15,46000,775480,16.86,16.86,16.85,16.86,,17
105/06/16,54000,909220,16.86,16.86,16.80,16.82,-0.04,29
105/06/17,147000,2475880,16.83,16.85,16.83,16.83,0.01,25
105/06/20,78000,1313140,16.84,16.84,16.83,16.83,,28
105/06/21,98000,1649700,16.83,16.85,16.82,16.85,0.02,22
105/06/22,109000,1835950,16.85,16.85,16.84,16.85,,33
105/06/23,210000,3519550,16.85,16.85,16.70,16.85,,35
105/06/24,92000,1543990,16.83,16.85,16.73,16.85,,35
105/06/27,105240,1769302,16.77,16.83,16.77,16.80,-0.05,21
105/06/28,72000,1210150,16.83,16.83,16.80,16.80,,18
105/06/29,439000,7385270,16.85,16.85,16.81,16.82,0.02,45
105/06/30,33000,555390,16.83,16.83,16.83,16.83,0.01,11
105/07/01,237000,3984790,16.82,16.83,16.78,16.83,,27
105/07/04,73000,1227220,16.83,16.83,16.79,16.80,-0.03,21
105/07/05,113000,1897160,16.80,16.81,16.70,16.81,0.01,29
105/07/06,95000,1594030,16.78,16.81,16.76,16.77,-0.04,26
105/07/07,62000,1039760,16.77,16.80,16.76,16.77,,20
105/07/11,80000,1341070,16.77,16.80,16.74,16.76,-0.01,19
105/07/12,85000,1420970,16.75,16.75,16.70,16.71,-0.05,24
105/07/13,180000,3008530,16.71,16.73,16.68,16.71,,25
105/07/14,41000,686160,16.71,16.75,16.71,16.74,0.03,6
105/07/15,55000,922760,16.74,16.80,16.74,16.75,0.01,13
105/07/18,31000,519890,16.79,16.79,16.76,16.76,0.01,12
105/07/19,6000,100770,16.77,16.80,16.77,16.80,0.04,2
105/07/20,32000,537030,16.79,16.79,16.76,16.78,-0.02,14
105/07/21,63000,1056850,16.78,16.78,16.76,16.78,,12
105/07/22,68000,1140880,16.78,16.78,16.77,16.77,-0.01,12
105/07/25,119000,1989660,16.72,16.75,16.69,16.69,-0.08,34
105/07/26,162000,2713410,16.69,16.78,16.68,16.68,-0.01,11
105/07/27,115000,1918500,16.69,16.69,16.68,16.68,,17
105/07/28,57000,951100,16.69,16.70,16.68,16.70,0.02,7
105/07/29,74000,1235950,16.85,16.85,16.69,16.70,,30
105/08/01,28000,471500,16.89,16.89,16.71,16.78,0.08,7
105/08/02,27000,453160,16.78,16.80,16.77,16.80,0.02,9
105/08/03,38000,637260,16.77,16.78,16.76,16.76,-0.04,14
105/08/04,45000,754360,16.77,16.77,16.75,16.76,,14
105/08/05,58000,971700,16.76,16.76,16.75,16.76,,14
