105/06/01,551000,510110,0.98,0.99,0.89,0.91,-0.06,13
105/06/02,442000,418810,0.94,1.02,0.91,0.99,0.08,16
105/06/03,30000,28960,0.97,0.99,0.96,0.97,-0.02,4
105/06/04,168000,150920,0.88,0.92,0.88,0.91,-0.06,11
105/06/06,199000,192290,0.92,1.03,0.92,1.00,0.09,10
105/06/07,77000,72740,0.96,0.96,0.93,0.95,-0.05,8
105/06/08,152000,136850,0.89,0.92,0.89,0.90,-0.05,7
105/06/13,65000,57370,0.90,0.90,0.87,0.87,-0.03,7
105/06/14,265000,213080,0.85,0.86,0.76,0.79,-0.08,10
105/06/15,91000,75190,0.80,0.85,0.80,0.83,0.04,7
105/06/16,304000,295650,0.86,0.99,0.86,0.99,0.16,11
105/06/17,223000,203080,0.93,0.93,0.87,0.92,-0.07,5
105/06/20,113000,97910,0.88,0.88,0.86,0.86,-0.06,7
105/06/21,129000,107080,0.85,0.85,0.82,0.83,-0.03,6
105/06/22,251000,193110,0.81,0.81,0.74,0.77,-0.06,15
105/06/23,161000,122320,0.76,0.76,0.75,0.76,-0.01,5
105/06/24,567000,446630,0.75,0.90,0.73,0.90,0.14,21
105/06/27,630000,566600,0.87,0.94,0.87,0.92,0.02,24
105/06/28,491000,463160,1.01,1.04,0.83,0.88,-0.04,16
105/06/29,210000,170750,0.84,0.85,0.79,0.81,-0.07,9
105/06/30,170000,129900,0.77,0.81,0.73,0.81,,10
105/07/01,90000,70400,0.78,0.79,0.78,0.78,-0.03,4
105/07/04,132000,100840,0.77,0.78,0.75,0.76,-0.02,6
105/07/05,685000,572710,0.80,0.85,0.80,0.85,0.09,13
105/07/06,1099000,1082210,0.97,1.09,0.96,1.08,0.23,23
105/07/07,60000,61500,1.01,1.05,1.01,1.05,-0.03,4
105/07/11,185000,186710,0.88,1.08,0.88,1.04,-0.01,8
105/07/12,248000,239760,1.00,1.02,0.88,0.88,-0.16,11
105/07/13,253000,216550,0.87,0.87,0.83,0.83,-0.05,11
105/07/14,180000,150200,0.83,0.85,0.83,0.83,,8
105/07/15,348000,221670,0.71,0.71,0.60,0.63,-0.20,11
105/07/18,155000,88900,0.58,0.60,0.56,0.57,-0.06,9
105/07/19,85000,48100,0.55,0.57,0.55,0.57,,6
105/07/20,105000,58200,0.55,0.59,0.53,0.58,0.01,7
105/07/21,220000,116500,0.55,0.55,0.51,0.55,-0.03,9
105/07/22,145000,80550,0.54,0.57,0.54,0.57,0.02,9
105/07/25,189000,109050,0.53,0.60,0.52,0.60,0.03,10
105/07/26,124000,80220,0.64,0.65,0.63,0.63,0.03,3
105/07/27,238000,138290,0.56,0.60,0.56,0.59,-0.04,10
105/07/28,830000,574700,0.63,0.72,0.63,0.71,0.12,15
105/07/29,615000,447060,0.74,0.74,0.71,0.71,,7
105/08/01,65000,43850,0.67,0.68,0.67,0.68,-0.03,3
105/08/02,100000,63100,0.62,0.64,0.62,0.64,-0.04,5
105/08/03,20000,13400,0.67,0.67,0.67,0.67,0.03,1
105/08/04,96000,64940,0.61,0.73,0.61,0.73,0.06,6
105/08/05,31000,22770,0.70,0.77,0.70,0.77,0.04,4
105/08/08,50000,37000,0.75,0.75,0.73,0.73,-0.04,3
105/08/09,68000,45600,0.64,0.70,0.64,0.70,-0.03,3
105/08/10,123000,87190,0.68,0.73,0.68,0.73,0.03,6
