105/06/01,176000,404750,2.39,2.39,2.27,2.28,-0.17,13
105/06/02,130000,303820,2.33,2.39,2.23,2.34,0.06,11
105/06/03,151000,350290,2.31,2.33,2.30,2.32,-0.02,11
105/06/04,60000,137050,2.31,2.31,2.27,2.27,-0.05,4
105/06/06,197000,437100,2.20,2.37,2.13,2.32,0.05,12
105/06/07,248000,527020,2.20,2.20,2.07,2.10,-0.22,28
105/06/08,363000,728670,2.05,2.06,1.96,2.02,-0.08,32
105/06/13,474000,1096280,2.19,2.40,2.19,2.39,0.37,43
105/06/14,387000,895640,2.40,2.40,2.25,2.25,-0.14,28
105/06/15,247000,554710,2.23,2.36,2.17,2.20,-0.05,30
105/06/16,437000,1067460,2.24,2.50,2.24,2.45,0.25,32
105/06/17,434000,953520,2.28,2.28,2.17,2.23,-0.22,40
105/06/20,553000,1149990,2.09,2.13,2.05,2.09,-0.14,36
105/06/21,335000,677780,2.07,2.10,1.97,1.99,-0.10,20
