105/06/01,652000,12485060,19.21,19.21,19.11,19.18,-0.09,93
105/06/02,148000,2851970,19.20,19.31,19.18,19.28,0.10,66
105/06/03,124000,2382320,19.20,19.25,19.16,19.21,-0.07,40
105/06/04,17000,325540,19.12,19.16,19.12,19.16,-0.05,10
105/06/06,84000,1612460,19.12,19.22,19.09,19.21,0.05,20
105/06/07,107000,2052530,19.20,19.25,19.09,19.19,-0.02,27
105/06/08,400000,7692910,19.18,19.30,19.15,19.23,0.04,177
105/06/13,932200,18200430,19.40,19.59,19.40,19.54,0.31,103
105/06/14,2026000,40111480,19.92,19.92,19.70,19.70,0.16,328
105/06/15,1083000,21492910,19.96,20.06,19.52,19.66,-0.04,281
105/06/16,113000,2224650,19.68,19.74,19.64,19.65,-0.01,48
105/06/17,62000,1209290,19.62,19.62,19.46,19.52,-0.13,34
105/06/20,160000,3133550,19.45,19.66,19.45,19.54,0.02,45
105/06/21,110000,2133400,19.52,19.52,19.30,19.41,-0.13,54
105/06/22,29000,563780,19.48,19.50,19.38,19.41,,18
105/06/23,163000,3161920,19.36,19.46,19.32,19.40,-0.01,41
105/06/24,1323000,26046990,19.52,19.98,19.35,19.71,0.31,165
105/06/27,625000,12289080,19.88,19.88,19.56,19.60,-0.11,66
105/06/28,1263000,24768700,19.63,19.63,19.54,19.55,-0.05,39
105/06/29,176000,3411780,19.53,19.53,19.34,19.41,-0.14,51
105/06/30,268000,5150570,19.38,19.38,19.20,19.22,-0.19,86
105/07/01,1338000,25534200,19.19,19.19,19.07,19.10,-0.12,72
105/07/04,325000,6154980,19.09,19.15,18.83,18.92,-0.18,106
105/07/05,633000,11978550,18.90,18.95,18.89,18.90,-0.02,64
105/07/06,506000,9648420,19.07,19.11,19.01,19.03,0.13,91
105/07/07,348000,6611510,18.93,19.04,18.93,18.99,-0.04,65
105/07/11,219000,4131670,18.95,18.95,18.81,18.81,-0.18,81
105/07/12,748000,14135870,18.89,18.94,18.79,18.89,0.08,48
105/07/13,564000,10470040,18.54,18.65,18.51,18.59,-0.30,150
105/07/14,207000,3852270,18.59,18.65,18.59,18.62,0.03,38
105/07/15,559000,10372100,18.62,18.62,18.53,18.59,-0.03,38
105/07/18,114000,2112100,18.55,18.58,18.49,18.54,-0.05,42
105/07/19,152000,2846880,18.58,18.78,18.58,18.73,0.19,57
105/07/20,121000,2267330,18.79,18.79,18.68,18.74,0.01,32
105/07/21,163000,3043530,18.75,18.75,18.62,18.64,-0.10,27
105/07/22,101000,1896960,18.75,18.82,18.74,18.80,0.16,27
105/07/25,662000,12463600,18.81,18.86,18.78,18.81,0.01,38
105/07/26,58000,1091200,18.82,18.88,18.75,18.75,-0.06,16
105/07/27,2029000,37989870,18.66,19.14,18.62,18.99,0.24,129
105/07/28,233000,4405320,18.93,18.96,18.82,18.90,-0.09,57
105/07/29,54000,1020140,18.90,18.91,18.84,18.88,-0.02,18
105/08/01,485000,9199280,18.89,19.03,18.89,18.97,0.09,52
105/08/02,27000,511710,18.98,18.98,18.92,18.94,-0.03,9
105/08/03,61000,1156610,19.00,19.04,18.90,18.93,-0.01,32
