105/06/01,2054000,45245370,21.88,22.13,21.88,22.11,0.22,308
105/06/02,2090000,45794970,22.00,22.00,21.82,21.87,-0.24,332
105/06/03,2789100,62183050,22.16,22.36,22.16,22.24,0.37,429
105/06/04,416000,9228160,22.24,22.24,22.11,22.21,-0.03,149
105/06/06,2478134,55133730,22.21,22.32,22.18,22.23,0.02,225
105/06/07,2587000,57758500,22.31,22.40,22.23,22.23,,269
105/06/08,2144000,48045020,22.41,22.46,22.34,22.36,0.13,263
105/06/13,2577600,55564560,21.83,21.83,21.46,21.47,-0.89,422
105/06/14,1816150,39063715,21.47,21.60,21.41,21.50,0.03,249
105/06/15,1447400,31310950,21.48,21.73,21.48,21.66,0.16,234
105/06/16,2560100,55861460,21.87,22.07,21.47,21.50,-0.16,458
105/06/17,1313080,28769445,21.80,21.99,21.80,21.82,0.32,246
105/06/20,3840010,82970860,21.80,22.06,21.38,21.96,0.14,700
105/06/21,2119000,46904190,22.03,22.26,22.01,22.03,0.07,386
105/06/22,1303000,28586140,21.82,22.13,21.82,21.97,-0.06,211
105/06/23,1564000,34340260,21.94,22.07,21.86,21.90,-0.07,196
105/06/24,5215000,111386590,22.28,22.28,20.58,20.69,-1.21,800
105/06/27,2132000,45098480,21.00,21.39,20.96,21.34,0.65,361
105/06/28,2082420,44455677,21.00,21.48,20.97,21.47,0.13,242
105/06/29,1360000,29507990,21.56,21.80,21.55,21.72,0.25,267
105/06/30,2146100,47572718,21.99,22.25,21.99,22.17,0.45,406
105/07/01,1926000,43217880,22.35,22.60,22.32,22.58,0.41,298
105/07/04,1211481,27536181,22.70,22.79,22.63,22.79,0.21,183
105/07/05,1255000,28316140,22.76,22.76,22.49,22.52,-0.27,178
105/07/06,1208000,26816840,22.39,22.39,22.08,22.30,-0.22,216
105/07/07,1275000,28601760,22.40,22.50,22.37,22.49,0.19,182
105/07/11,1572000,36073190,22.68,23.18,22.68,23.12,0.63,289
105/07/12,1132100,26424738,23.31,23.60,23.25,23.28,0.16,184
105/07/13,937319,22016358,23.47,23.56,23.34,23.34,0.06,168
105/07/14,963181,22499487,23.34,23.38,23.28,23.36,0.02,79
105/07/15,1780333,42222012,23.68,23.83,23.40,23.45,0.09,264
105/07/18,1180056,27858854,23.70,23.70,23.53,23.67,0.22,141
105/07/19,1325000,30950700,23.51,23.51,23.23,23.37,-0.30,185
105/07/20,1413000,33295370,23.46,23.62,23.44,23.59,0.22,131
105/07/21,2070000,48976760,23.70,23.70,23.58,23.60,0.01,199
105/07/22,1385033,32275633,23.45,23.45,23.18,23.30,-0.30,188
105/07/25,1124000,26394080,23.51,23.62,23.32,23.41,0.11,115
105/07/26,1760000,42038190,23.85,24.01,23.81,23.93,0.52,263
