105/06/01,358000,199000,159000
105/06/02,327000,687000,-360000
105/06/03,529000,259000,270000
105/06/04,23000,22000,1000
105/06/06,55000,188000,-133000
105/06/07,461000,564000,-103000
105/06/08,468000,487000,-19000
105/06/09,468000,487000,-19000
105/06/10,468000,487000,-19000
105/06/13,334000,164000,170000
105/06/14,329000,333000,-4000
105/06/15,649000,586000,63000
105/06/16,695000,875000,-180000
105/06/17,641000,494000,147000
105/06/20,65000,224000,-159000
105/06/21,223000,0,223000
105/06/22,103000,103000,0
105/06/23,88000,73000,15000
105/06/24,176000,232000,-56000
105/06/27,98000,202000,-104000
