105/06/01,254000,20000,234000
105/06/02,42000,486000,-444000
105/06/03,346000,100000,246000
105/06/04,0,41000,-41000
105/06/06,141000,738000,-597000
105/06/07,458000,201000,257000
105/06/08,200000,333000,-133000
105/06/09,200000,333000,-133000
105/06/10,200000,333000,-133000
105/06/13,474000,202000,272000
105/06/14,292000,236000,56000
105/06/15,236000,370000,-134000
105/06/16,270000,834000,-564000
105/06/17,631000,353000,278000
105/06/20,134000,140000,-6000
105/06/21,513000,50000,463000
105/06/22,49000,13000,36000
105/06/23,23000,100000,-77000
105/06/24,112000,67000,45000
105/06/27,7000,580000,-573000
105/06/28,637000,397000,240000
105/06/29,389000,84000,305000
105/06/30,56000,56000,0
105/07/01,45000,34000,11000
105/07/04,54000,20000,34000
105/07/05,20000,470000,-450000
105/07/06,489000,280000,209000
105/07/07,270000,87000,183000
105/07/08,270000,87000,183000
105/07/11,75000,100000,-25000
105/07/12,150000,110000,40000
105/07/13,48000,30000,18000
105/07/14,70000,70000,0
105/07/15,70000,70000,0
105/07/18,210000,0,210000
105/07/19,5000,10000,-5000
105/07/20,0,134000,-134000
105/07/21,80000,0,80000
105/07/25,0,45000,-45000
105/07/26,53000,118000,-65000
105/07/27,118000,120000,-2000
105/07/28,200000,391000,-191000
105/07/29,394000,3000,391000
105/08/01,0,20000,-20000
105/08/03,0,34000,-34000
105/08/04,154000,169000,-15000
105/08/05,175000,132000,43000
