105/06/01,10000,0,10000
105/06/02,30000,0,30000
105/06/03,110000,0,110000
105/06/04,20000,0,20000
105/06/07,8000,0,8000
105/06/08,100000,0,100000
105/06/09,100000,0,100000
105/06/10,100000,0,100000
105/06/13,20000,40000,-20000
105/06/15,0,20000,-20000
105/06/16,60000,20000,40000
105/06/17,20000,20000,0
105/06/20,20000,0,20000
105/06/21,0,1000,-1000
105/06/24,0,256000,-256000
105/06/27,195000,50000,145000
105/06/28,50000,50000,0
105/06/29,39000,6000,33000
105/06/30,70000,21000,49000
105/07/01,21000,4000,17000
105/07/04,4000,0,4000
105/07/05,0,8000,-8000
105/07/06,0,3000,-3000
105/07/07,7000,5000,2000
105/07/08,7000,5000,2000
105/07/11,6000,0,6000
105/07/12,0,2000,-2000
105/07/13,0,4000,-4000
105/07/14,10000,0,10000
105/07/15,4000,10000,-6000
105/07/18,2000,6000,-4000
105/07/19,14000,0,14000
105/07/20,2000,16000,-14000
105/07/21,18000,0,18000
105/07/22,0,15000,-15000
105/07/25,15000,7000,8000
105/07/26,3000,0,3000
105/07/27,4000,32000,-28000
105/07/28,20000,0,20000
105/07/29,0,32000,-32000
