105/06/01,60000,380000,-320000
105/06/02,50000,231000,-181000
105/06/03,186000,737000,-551000
105/06/04,72000,150000,-78000
105/06/06,0,33000,-33000
105/06/07,7000,55000,-48000
105/06/08,220000,202000,18000
105/06/09,220000,202000,18000
105/06/10,220000,202000,18000
105/06/13,350000,0,350000
105/06/14,30000,23000,7000
105/06/15,200000,400000,-200000
105/06/16,200000,500000,-300000
105/06/17,320000,20000,300000
105/06/20,10000,0,10000
105/06/21,0,120000,-120000
105/06/22,20000,70000,-50000
105/06/23,0,140000,-140000
105/06/24,20000,11000,9000
105/06/27,80000,290000,-210000
105/06/28,10000,80000,-70000
105/06/29,121000,177000,-56000
105/06/30,280000,0,280000
105/07/01,210000,221000,-11000
105/07/04,213000,248000,-35000
105/07/05,216000,147000,69000
105/07/06,71000,0,71000
105/07/07,96000,196000,-100000
105/07/08,96000,196000,-100000
105/07/11,123000,239000,-116000
105/07/12,316000,336000,-20000
105/07/13,256000,263000,-7000
105/07/14,554000,516000,38000
105/07/15,815000,176000,639000
105/07/18,380000,115000,265000
