105/06/01,14334000,35020000,-20686000
105/06/02,14555000,30303000,-15748000
105/06/03,15219000,27574000,-12355000
105/06/04,1797000,156000,1641000
105/06/06,10738000,41315000,-30577000
105/06/07,8038000,15254000,-7216000
105/06/08,12236000,33097000,-20861000
105/06/09,12236000,33097000,-20861000
105/06/10,12236000,33097000,-20861000
105/06/13,18861000,15732000,3129000
105/06/14,15183000,30002000,-14819000
105/06/15,35363000,38453000,-3090000
105/06/16,10344000,10606000,-262000
105/06/17,18404000,8002000,10402000
105/06/20,10598000,29308000,-18710000
105/06/21,25952000,17604000,8348000
105/06/22,14778000,21828000,-7050000
105/06/23,9189000,36412000,-27223000
105/06/24,45172000,52343000,-7171000
105/06/27,21569000,8273585,13295415
105/06/28,8386000,27288000,-18902000
105/06/29,39590000,7435000,32155000
105/06/30,31139000,11233000,19906000
105/07/01,15148000,6928000,8220000
105/07/04,77156000,6858000,70298000
105/07/05,8324000,18743000,-10419000
105/07/06,10591000,22594000,-12003000
105/07/07,12594000,8389000,4205000
105/07/08,12594000,8389000,4205000
105/07/11,53667000,7920000,45747000
105/07/12,23802000,17226000,6576000
105/07/13,59914000,16238000,43676000
105/07/14,7765000,35704000,-27939000
