105/06/08,0,5000,-5000
105/06/09,0,5000,-5000
105/06/10,0,5000,-5000
105/06/13,5000,0,5000
105/06/14,0,25000,-25000
105/06/15,10000,10000,0
105/06/16,25000,10000,15000
105/06/17,0,120000,-120000
105/06/20,20000,175000,-155000
105/06/21,10000,85000,-75000
105/06/22,10000,20000,-10000
105/06/23,35000,65000,-30000
105/06/24,10000,0,10000
105/06/28,0,99000,-99000
105/06/30,99000,285000,-186000
105/07/01,50000,354000,-304000
105/07/04,50000,204000,-154000
105/07/05,149000,60000,89000
105/07/06,484000,0,484000
105/07/07,10000,35000,-25000
105/07/08,10000,35000,-25000
105/07/11,10000,145000,-135000
105/07/12,10000,70000,-60000
105/07/13,20000,20000,0
105/07/14,20000,240000,-220000
105/07/15,80000,195000,-115000
105/07/18,15000,64000,-49000
105/07/19,320000,15000,305000
105/07/20,34000,41000,-7000
105/07/21,784000,245000,539000
105/07/22,151000,140000,11000
105/07/25,53000,142000,-89000
105/07/26,241000,180000,61000
105/07/27,169000,174000,-5000
105/07/28,110000,340000,-230000
105/07/29,184000,342000,-158000
105/08/01,103000,523000,-420000
105/08/02,175000,155000,20000
105/08/03,341000,312000,29000
105/08/04,111000,234000,-123000
105/08/05,308000,317000,-9000
105/08/08,343000,75000,268000
105/08/09,80000,105000,-25000
105/08/10,107000,135000,-28000
