105/06/01,778000,804000,-26000
105/06/02,974000,1635000,-661000
105/06/03,870000,1328000,-458000
105/06/04,46000,190000,-144000
105/06/06,921000,879000,42000
105/06/07,2099000,1472000,627000
105/06/08,2068000,1822000,246000
105/06/09,2068000,1822000,246000
105/06/10,2068000,1822000,246000
105/06/13,4549000,5973000,-1424000
105/06/14,2953000,4836000,-1883000
105/06/15,2277000,1699000,578000
105/06/16,7152000,11472000,-4320000
105/06/17,4145000,2419000,1726000
105/06/20,3991000,2651000,1340000
105/06/21,2504000,1466000,1038000
105/06/22,3050000,2936000,114000
105/06/23,1326000,1117000,209000
105/06/24,9809000,18769000,-8960000
105/06/27,6413000,3852000,2561000
105/06/28,6654000,7098000,-444000
105/06/29,4777000,2479000,2298000
105/06/30,2569000,1637000,932000
105/07/01,2168000,1403000,765000
105/07/04,3013000,2357000,656000
105/07/05,1642000,2318000,-676000
105/07/06,1212000,5618000,-4406000
105/07/07,1600000,1733000,-133000
105/07/08,1600000,1733000,-133000
105/07/11,4501000,1724000,2777000
105/07/12,4924000,3036000,1888000
105/07/13,5346000,4171000,1175000
105/07/14,5538000,4234000,1304000
105/07/15,4309000,3722000,587000
105/07/18,3298000,2920000,378000
105/07/19,2826000,2890000,-64000
105/07/20,2006000,1926000,80000
105/07/21,3150000,2731000,419000
105/07/22,2517000,2645000,-128000
105/07/25,1540000,1948000,-408000
105/07/26,2380000,3471000,-1091000
105/07/27,6993000,7473000,-480000
105/07/28,936000,1951000,-1015000
105/07/29,5288000,5528000,-240000
105/08/01,3795000,2431000,1364000
105/08/02,2137000,3010000,-873000
105/08/03,2082000,2243000,-161000
105/08/04,3767000,3648000,119000
105/08/05,1433000,482000,951000
105/08/08,1596000,955000,641000
105/08/09,1841000,1777000,64000
