105/06/01,0,64000,-64000
105/06/02,130000,0,130000
105/06/03,9000,0,9000
105/06/07,0,2000,-2000
105/06/08,5000,2000,3000
105/06/09,5000,2000,3000
105/06/10,5000,2000,3000
105/06/13,13000,2000,11000
105/06/14,0,5000,-5000
105/06/16,5000,0,5000
105/06/20,4000,56000,-52000
105/06/21,55000,7000,48000
105/06/22,1000,236000,-235000
105/06/23,33000,1000,32000
105/06/24,159000,132000,27000
105/06/27,45000,76000,-31000
105/06/28,147000,385000,-238000
105/06/29,351000,303000,48000
105/06/30,207000,3000,204000
105/07/01,43000,185000,-142000
105/07/04,6000,0,6000
