105/06/01,67000,10000,57000
105/06/02,0,66000,-66000
105/06/03,66000,5000,61000
105/06/07,0,132000,-132000
105/06/08,132000,30000,102000
105/06/09,132000,30000,102000
105/06/10,132000,30000,102000
105/06/13,30000,55000,-25000
105/06/14,25000,10000,15000
105/06/15,40000,30000,10000
105/06/16,0,493000,-493000
105/06/17,473000,0,473000
105/06/20,3000,106000,-103000
105/06/21,106000,269000,-163000
105/06/22,40000,201000,-161000
105/06/23,470000,0,470000
105/06/24,0,60000,-60000
105/06/27,60000,0,60000
105/06/29,0,55000,-55000
105/06/30,55000,120000,-65000
105/07/01,110000,50000,60000
105/07/07,50000,60000,-10000
