105/06/01,376000,784000,-408000
105/06/02,1113000,702000,411000
105/06/03,480000,298000,182000
105/06/04,175000,898000,-723000
105/06/06,1046000,449000,597000
105/06/07,546000,393000,153000
105/06/08,278000,269000,9000
105/06/09,278000,269000,9000
105/06/10,278000,269000,9000
105/06/13,44000,75000,-31000
105/06/14,69000,279000,-210000
105/06/15,241000,44000,197000
105/06/16,39000,0,39000
105/06/21,88000,59000,29000
105/06/22,58000,40000,18000
105/06/23,0,20000,-20000
105/06/24,20000,10000,10000
105/06/27,20000,18000,2000
105/06/28,22000,0,22000
105/06/29,280000,217000,63000
105/06/30,396000,124000,272000
105/07/01,90000,36000,54000
105/07/04,69000,82000,-13000
105/07/05,41000,137000,-96000
105/07/06,45000,72000,-27000
105/07/07,110000,30000,80000
105/07/08,110000,30000,80000
105/07/11,81000,86000,-5000
105/07/12,129000,99000,30000
105/07/13,0,312000,-312000
105/07/14,86000,654000,-568000
105/07/15,868000,0,868000
105/07/19,44000,0,44000
105/07/20,0,10000,-10000
