105/06/01,144000,493000,-349000
105/06/02,27000,132000,-105000
105/06/03,88000,282000,-194000
105/06/04,0,6000,-6000
105/06/06,133000,234000,-101000
105/06/07,10000,348000,-338000
105/06/08,1000,330000,-329000
105/06/09,1000,330000,-329000
105/06/10,1000,330000,-329000
105/06/13,403000,501000,-98000
105/06/14,348000,208000,140000
105/06/15,195000,252000,-57000
105/06/16,326000,456000,-130000
105/06/17,252000,115000,137000
105/06/20,110000,235000,-125000
105/06/21,28000,104000,-76000
105/06/22,58000,108000,-50000
105/06/23,62000,201000,-139000
105/06/24,1199000,658000,541000
105/06/27,379000,270000,109000
105/06/28,296000,206000,90000
105/06/29,251000,546000,-295000
105/06/30,37000,956000,-919000
105/07/01,84000,59000,25000
105/07/04,68000,665000,-597000
105/07/05,5000,419000,-414000
105/07/06,189000,364000,-175000
105/07/07,114000,102000,12000
105/07/08,114000,102000,12000
105/07/11,18000,223000,-205000
