105/06/01,590000,513000,77000
105/06/02,565000,363000,202000
105/06/03,176000,116000,60000
105/06/04,50000,51000,-1000
105/06/06,49000,186000,-137000
105/06/07,352000,320000,32000
105/06/08,269000,297000,-28000
105/06/09,269000,297000,-28000
105/06/10,269000,297000,-28000
105/06/13,181000,252000,-71000
105/06/14,395000,217000,178000
105/06/15,270000,246000,24000
105/06/16,205000,141000,64000
105/06/17,75000,130000,-55000
105/06/20,104000,70000,34000
105/06/21,90000,70000,20000
105/06/22,101000,120000,-19000
105/06/23,120000,80000,40000
105/06/24,298000,309000,-11000
105/06/27,185000,512000,-327000
105/06/28,258000,179000,79000
105/06/29,302000,227000,75000
105/06/30,196000,32000,164000
105/07/01,160000,211000,-51000
105/07/04,130000,103000,27000
105/07/05,81000,30000,51000
105/07/06,92000,109000,-17000
105/07/07,83000,160000,-77000
105/07/08,83000,160000,-77000
105/07/11,148000,83000,65000
105/07/12,163000,234000,-71000
105/07/13,194000,208000,-14000
105/07/14,363000,391000,-28000
105/07/15,257000,242000,15000
105/07/18,261000,272000,-11000
105/07/19,51000,121000,-70000
105/07/20,150000,195000,-45000
105/07/21,226000,82000,144000
105/07/22,95000,99000,-4000
105/07/25,100000,88000,12000
105/07/26,129000,160000,-31000
105/07/27,94000,116000,-22000
105/07/28,165000,168000,-3000
105/07/29,38000,201000,-163000
105/08/01,200000,50000,150000
105/08/02,81000,73000,8000
105/08/03,37000,30000,7000
105/08/04,21000,180000,-159000
105/08/05,150000,177000,-27000
105/08/08,246000,153000,93000
105/08/09,50000,45000,5000
105/08/10,71000,32000,39000
