105/06/01,213000,61000,152000
105/06/02,13000,126000,-113000
105/06/03,59000,50000,9000
105/06/04,54000,0,54000
105/06/06,38000,44000,-6000
105/06/07,25000,46000,-21000
105/06/08,17000,119000,-102000
105/06/09,17000,119000,-102000
105/06/10,17000,119000,-102000
105/06/13,150000,107000,43000
105/06/14,0,114000,-114000
105/06/15,5000,64000,-59000
105/06/16,122000,94000,28000
105/06/17,0,116000,-116000
105/06/20,4000,81000,-77000
105/06/21,0,20000,-20000
105/06/22,5000,62000,-57000
105/06/23,0,4000,-4000
105/06/24,204000,605000,-401000
105/06/27,35000,41000,-6000
105/06/28,10000,23000,-13000
105/06/29,51000,175000,-124000
105/06/30,6000,191000,-185000
105/07/01,107000,167000,-60000
105/07/04,47000,26000,21000
105/07/05,16000,12000,4000
105/07/06,338000,22000,316000
105/07/07,20000,94000,-74000
105/07/08,20000,94000,-74000
105/07/11,45000,69000,-24000
105/07/12,90000,99000,-9000
105/07/13,35000,277000,-242000
105/07/14,30000,152000,-122000
105/07/15,195000,269000,-74000
105/07/18,186000,81000,105000
105/07/19,38000,205000,-167000
105/07/20,76000,162000,-86000
105/07/21,43000,440000,-397000
105/07/22,299000,407000,-108000
105/07/25,424000,372000,52000
105/07/26,172000,199000,-27000
105/07/27,62000,150000,-88000
105/07/28,52000,251000,-199000
105/07/29,160000,175000,-15000
105/08/01,8000,252000,-244000
105/08/02,10000,261000,-251000
105/08/03,505000,85000,420000
105/08/04,41000,133000,-92000
105/08/05,49000,484000,-435000
105/08/08,161000,202000,-41000
105/08/09,6000,139000,-133000
105/08/10,101000,293000,-192000
105/08/11,403000,320000,83000
