105/06/01,193000,66000,127000
105/06/02,65000,7000,58000
105/06/03,120000,234000,-114000
105/06/04,229000,123000,106000
105/06/06,5000,121000,-116000
105/06/07,60000,75000,-15000
105/06/08,70000,15000,55000
105/06/09,70000,15000,55000
105/06/10,70000,15000,55000
105/06/13,32000,12000,20000
105/06/14,12000,270000,-258000
105/06/15,262000,12000,250000
105/06/16,12000,22000,-10000
105/06/17,4000,11000,-7000
105/06/20,20000,132000,-112000
105/06/21,121000,20000,101000
105/06/22,31000,30000,1000
105/06/23,30000,0,30000
105/06/24,41000,27000,14000
105/06/27,9000,19000,-10000
105/06/28,14000,49000,-35000
105/06/29,12000,10000,2000
105/06/30,17000,10000,7000
105/07/04,2000,52000,-50000
105/07/05,10000,34000,-24000
105/07/06,4000,97000,-93000
105/07/07,3000,168000,-165000
105/07/08,3000,168000,-165000
105/07/11,122000,88000,34000
105/07/12,147000,77000,70000
105/07/13,75000,37000,38000
105/07/14,36000,42000,-6000
