105/06/01,896000,1454000,-558000
105/06/02,874000,1091000,-217000
105/06/03,472000,690000,-218000
105/06/04,90000,300000,-210000
105/06/06,1873000,637000,1236000
105/06/07,898000,3094000,-2196000
105/06/08,637000,1145000,-508000
105/06/09,637000,1145000,-508000
105/06/10,637000,1145000,-508000
105/06/13,2013000,680000,1333000
105/06/14,104000,828000,-724000
105/06/15,741000,958000,-217000
105/06/16,999000,440000,559000
105/06/17,252000,872000,-620000
105/06/20,175000,598000,-423000
105/06/21,404000,679000,-275000
105/06/22,682000,249000,433000
105/06/23,124000,434000,-310000
105/06/24,2012000,1472000,540000
105/06/27,683000,743000,-60000
105/06/28,723000,1226000,-503000
105/06/29,414000,1253000,-839000
105/06/30,411000,1586000,-1175000
105/07/01,1105000,2172000,-1067000
105/07/04,745000,1154000,-409000
105/07/05,718000,785000,-67000
105/07/06,1816000,161000,1655000
105/07/07,147000,394000,-247000
105/07/08,147000,394000,-247000
105/07/11,1227000,1266000,-39000
105/07/12,660000,954000,-294000
105/07/13,665000,748000,-83000
105/07/14,777000,1348000,-571000
105/07/15,846000,1364000,-518000
105/07/18,693000,1055000,-362000
105/07/19,547000,1999000,-1452000
105/07/20,542000,2274000,-1732000
105/07/21,1112000,2935000,-1823000
105/07/22,1447000,1503000,-56000
105/07/25,1410000,1684000,-274000
105/07/26,984000,1761000,-777000
105/07/27,1027000,1757000,-730000
105/07/28,759000,1278000,-519000
105/07/29,1474000,555000,919000
105/08/01,865000,3204000,-2339000
105/08/02,998000,869000,129000
105/08/03,1513000,1803000,-290000
105/08/04,1164000,1388000,-224000
105/08/05,2684000,3556000,-872000
105/08/08,1772000,1444000,328000
105/08/09,1036000,1361000,-325000
105/08/10,2074000,2671000,-597000
105/08/11,2102000,1416000,686000
