105/06/01,104000,133000,-29000
105/06/02,24000,296000,-272000
105/06/03,0,80000,-80000
105/06/04,292000,369000,-77000
105/06/06,399000,295000,104000
105/06/07,314000,249000,65000
105/06/08,98000,0,98000
105/06/09,98000,0,98000
105/06/10,98000,0,98000
105/06/13,160000,119000,41000
105/06/14,288000,59000,229000
105/06/15,30000,232000,-202000
105/06/16,202000,42000,160000
105/06/17,10000,10000,0
105/06/20,30000,0,30000
105/06/21,66000,398000,-332000
105/06/22,321000,241000,80000
105/06/23,281000,90000,191000
105/06/24,31000,88000,-57000
105/06/27,40000,148000,-108000
105/06/28,161000,218000,-57000
105/06/29,585000,861000,-276000
105/06/30,577000,310000,267000
105/07/01,497000,344000,153000
105/07/04,283000,530000,-247000
105/07/05,645000,244000,401000
105/07/06,194000,46000,148000
105/07/07,187000,2000,185000
105/07/08,187000,2000,185000
105/07/11,2000,0,2000
