105/06/01,314000,431000,-117000
105/06/02,313000,257000,56000
105/06/03,113000,168000,-55000
105/06/04,52000,24000,28000
105/06/06,116000,271000,-155000
105/06/07,188000,689000,-501000
105/06/08,217000,749000,-532000
105/06/09,217000,749000,-532000
105/06/10,217000,749000,-532000
105/06/13,983000,65000,918000
105/06/14,126000,491000,-365000
105/06/15,288000,377000,-89000
105/06/16,317000,102000,215000
105/06/17,24000,604000,-580000
105/06/20,275000,312000,-37000
105/06/21,220000,252000,-32000
105/06/22,146000,188000,-42000
105/06/23,289000,201000,88000
105/06/24,561000,1225000,-664000
105/06/27,551000,539000,12000
105/06/28,509000,507000,2000
105/06/29,304000,633000,-329000
105/06/30,631000,1119000,-488000
105/07/01,508000,1035000,-527000
105/07/04,529000,216000,313000
105/07/05,224000,261000,-37000
105/07/06,1299000,265000,1034000
105/07/07,75000,643000,-568000
105/07/08,75000,643000,-568000
