105/06/01,782000,832000,-50000
105/06/02,857000,822000,35000
105/06/03,488000,498000,-10000
105/06/04,345000,345000,0
105/06/06,351000,500000,-149000
105/06/07,600000,668000,-68000
105/06/08,609000,630000,-21000
105/06/09,609000,630000,-21000
105/06/10,609000,630000,-21000
105/06/13,479000,683000,-204000
105/06/14,417000,297000,120000
105/06/15,81000,349000,-268000
105/06/16,467000,378000,89000
105/06/17,323000,3000,320000
105/06/20,418000,755000,-337000
105/06/21,426000,394000,32000
105/06/22,764000,967000,-203000
105/06/23,767000,398000,369000
105/06/24,74000,330000,-256000
105/06/27,216000,178000,38000
105/06/28,528000,194000,334000
105/06/29,504000,521000,-17000
105/06/30,510000,534000,-24000
105/07/01,217000,250000,-33000
105/07/04,156000,504000,-348000
105/07/05,514000,446000,68000
105/07/06,206000,0,206000
105/07/07,0,20000,-20000
105/07/08,0,20000,-20000
105/07/11,110000,1000,109000
105/07/12,10000,0,10000
105/07/14,0,4000,-4000
105/07/18,0,311000,-311000
105/07/19,281000,514000,-233000
105/07/20,499000,329000,170000
105/07/21,308000,0,308000
105/07/25,8000,1000,7000
105/07/26,1000,5000,-4000
105/07/27,0,11000,-11000
105/07/28,160000,720000,-560000
105/07/29,700000,54000,646000
105/08/01,10000,311000,-301000
105/08/02,538000,91000,447000
