105/06/01,215000,50000,165000
105/06/02,10000,10000,0
105/06/06,0,45000,-45000
105/06/07,0,10000,-10000
105/06/08,40000,0,40000
105/06/09,40000,0,40000
105/06/10,40000,0,40000
105/06/15,0,60000,-60000
105/06/16,60000,154000,-94000
105/06/20,64000,85000,-21000
105/06/21,50000,60000,-10000
105/06/22,165000,60000,105000
105/06/23,30000,40000,-10000
105/06/24,20000,30000,-10000
105/06/27,0,57000,-57000
105/06/28,80000,40000,40000
105/06/29,67000,65000,2000
105/06/30,30000,52000,-22000
105/07/01,22000,60000,-38000
105/07/04,130000,40000,90000
105/07/05,20000,140000,-120000
105/07/06,280000,50000,230000
105/07/07,50000,61000,-11000
105/07/08,50000,61000,-11000
105/07/11,20000,10000,10000
105/07/12,21000,50000,-29000
105/07/13,50000,30000,20000
105/07/14,30000,0,30000
105/07/18,0,20000,-20000
105/07/20,0,60000,-60000
105/07/21,60000,0,60000
105/07/26,0,40000,-40000
105/07/27,0,40000,-40000
105/07/28,40000,2000,38000
105/07/29,2000,0,2000
105/08/10,20000,10000,10000
105/08/11,120000,20000,100000
105/08/12,0,1000,-1000
