105/06/01,483000,2512000,-2029000
105/06/02,1573000,1306000,267000
105/06/03,633000,1516000,-883000
105/06/04,1122000,1128000,-6000
105/06/06,2403000,1159000,1244000
105/06/07,269000,842000,-573000
105/06/08,352000,2063000,-1711000
105/06/09,352000,2063000,-1711000
105/06/10,352000,2063000,-1711000
105/06/13,212000,482000,-270000
105/06/14,1285000,1428000,-143000
105/06/15,766000,3553000,-2787000
105/06/16,217000,522000,-305000
105/06/17,658000,908000,-250000
105/06/20,867000,120000,747000
105/06/21,2324000,1149000,1175000
105/06/22,194000,303000,-109000
105/06/23,821000,665000,156000
105/06/24,3873000,4152000,-279000
105/06/27,473000,700000,-227000
105/06/28,735000,313000,422000
105/06/29,93000,1723000,-1630000
105/06/30,379000,2851000,-2472000
105/07/01,582000,1317000,-735000
105/07/04,3383000,8517000,-5134000
105/07/05,283000,2190000,-1907000
105/07/06,2310000,611000,1699000
105/07/07,876000,969000,-93000
105/07/08,876000,969000,-93000
105/07/11,1361000,1500000,-139000
105/07/12,2034000,1626000,408000
105/07/13,1642000,5571000,-3929000
105/07/14,1540000,1465000,75000
105/07/15,937000,1694000,-757000
105/07/18,735000,1339000,-604000
105/07/19,1742000,396000,1346000
105/07/20,541000,1315000,-774000
105/07/21,219000,270000,-51000
105/07/22,773000,1255000,-482000
105/07/25,215000,326000,-111000
105/07/26,489000,604000,-115000
105/07/27,2641000,991000,1650000
105/07/28,1727000,1490000,237000
105/07/29,351000,183000,168000
105/08/01,1993000,341000,1652000
