105/06/06,0,31000,-31000
105/06/07,24000,192000,-168000
105/06/08,186000,299000,-113000
105/06/09,186000,299000,-113000
105/06/10,186000,299000,-113000
105/06/13,339000,155000,184000
105/06/14,200000,340000,-140000
105/06/15,18000,559000,-541000
105/06/16,431000,213000,218000
105/06/17,445000,250000,195000
105/06/20,13000,33000,-20000
105/06/21,0,15000,-15000
105/06/22,600000,1160000,-560000
105/06/23,787000,367000,420000
105/06/24,257000,267000,-10000
105/06/27,532000,495000,37000
105/06/28,317000,497000,-180000
105/06/29,70000,80000,-10000
105/06/30,34000,85000,-51000
105/07/01,291000,222000,69000
105/07/04,159000,108000,51000
105/07/05,52000,66000,-14000
105/07/06,173000,84000,89000
105/07/07,51000,108000,-57000
105/07/08,51000,108000,-57000
105/07/11,87000,137000,-50000
105/07/12,142000,223000,-81000
105/07/13,72000,74000,-2000
105/07/14,140000,120000,20000
105/07/15,112000,503000,-391000
