105/06/01,5740000,115947000,-110207000
105/06/02,7364000,115411000,-108047000
105/06/03,3197000,67249000,-64052000
105/06/04,558000,41062000,-40504000
105/06/06,8668000,54709000,-46041000
105/06/07,4722000,169883000,-165161000
105/06/08,5095000,123644000,-118549000
105/06/09,5095000,123644000,-118549000
105/06/10,5095000,123644000,-118549000
105/06/13,36242000,19260000,16982000
105/06/14,5150000,35465000,-30315000
105/06/15,5513000,68162000,-62649000
105/06/16,41525000,14967000,26558000
105/06/17,3282000,89291000,-86009000
105/06/20,5691000,50145000,-44454000
105/06/21,4583000,80636000,-76053000
105/06/22,4783000,59255000,-54472000
105/06/23,1232000,29420000,-28188000
105/06/24,90834000,73112000,17722000
105/06/27,21666000,26126000,-4460000
105/06/28,9471000,26904000,-17433000
105/06/29,9588000,75700000,-66112000
105/06/30,5373000,161030000,-155657000
105/07/01,4681000,180272000,-175591000
105/07/04,6242000,71131000,-64889000
105/07/05,8104000,35606000,-27502000
105/07/06,61800000,10343000,51457000
105/07/07,4285000,42373000,-38088000
105/07/08,4285000,42373000,-38088000
105/07/11,4985000,134897000,-129912000
105/07/12,5624000,116480000,-110856000
105/07/13,6237000,50605000,-44368000
105/07/14,5721000,64659118,-58938118
105/07/15,14734000,58464000,-43730000
105/07/18,4959000,49161000,-44202000
105/07/19,2967000,41668000,-38701000
105/07/20,5250000,14705000,-9455000
105/07/21,3829000,41283000,-37454000
105/07/22,5078000,20728000,-15650000
105/07/25,22867000,40710000,-17843000
105/07/26,3975000,65498000,-61523000
105/07/27,4565000,82514000,-77949000
105/07/28,3674000,62788000,-59114000
105/07/29,16937000,35111000,-18174000
105/08/01,2343000,71266000,-68923000
105/08/02,2622000,18040000,-15418000
105/08/03,15538000,26567000,-11029000
105/08/04,4790000,34068000,-29278000
105/08/05,3731000,100572000,-96841000
