105/06/01,104000,268000,-164000
105/06/02,190000,67000,123000
105/06/03,115000,69000,46000
105/06/04,21000,26000,-5000
105/06/06,7000,142000,-135000
105/06/07,5000,103000,-98000
105/06/08,167000,43000,124000
105/06/09,167000,43000,124000
105/06/10,167000,43000,124000
105/06/13,10000,162000,-152000
105/06/14,7000,80000,-73000
105/06/15,172000,31000,141000
105/06/16,71000,90000,-19000
105/06/17,55000,208000,-153000
105/06/20,158000,20000,138000
105/06/21,115000,125000,-10000
105/06/22,50000,15000,35000
105/06/23,89000,70000,19000
105/06/24,107000,180000,-73000
105/06/27,127000,10000,117000
105/06/28,22000,30000,-8000
105/06/29,204000,10000,194000
105/06/30,52000,52000,0
105/07/01,65000,59000,6000
105/07/04,5000,50000,-45000
105/07/05,32000,0,32000
105/07/06,0,6000,-6000
105/07/07,102000,0,102000
105/07/08,102000,0,102000
105/07/11,3000,10000,-7000
105/07/12,50000,11000,39000
105/07/13,10000,20000,-10000
105/07/14,6000,0,6000
105/07/15,110000,7000,103000
