105/06/01,260000,398000,-138000
105/06/02,177000,305000,-128000
105/06/03,75000,292000,-217000
105/06/04,389000,42000,347000
105/06/06,310000,811000,-501000
105/06/07,480000,352000,128000
105/06/08,242000,1072000,-830000
105/06/09,242000,1072000,-830000
105/06/10,242000,1072000,-830000
105/06/13,1048000,448000,600000
105/06/14,208000,1114000,-906000
105/06/15,474000,587000,-113000
105/06/16,434000,753000,-319000
105/06/17,249000,1400000,-1151000
105/06/20,242000,606000,-364000
105/06/21,1257000,761000,496000
105/06/22,572000,440000,132000
105/06/23,1314000,1023000,291000
105/06/24,1979000,1401000,578000
105/06/27,323000,1558000,-1235000
105/06/28,1782000,1142000,640000
105/06/29,934000,1224000,-290000
105/06/30,325000,2010000,-1685000
105/07/01,1559000,2425000,-866000
105/07/04,1200000,696000,504000
105/07/05,340000,787000,-447000
105/07/06,589000,674000,-85000
105/07/07,406000,776000,-370000
105/07/08,406000,776000,-370000
105/07/11,441000,2075000,-1634000
105/07/12,47000,2141000,-2094000
105/07/13,362000,1909000,-1547000
105/07/14,247000,1030000,-783000
105/07/15,1773000,2556000,-783000
105/07/18,698000,941000,-243000
105/07/19,593000,380000,213000
105/07/20,674000,946000,-272000
105/07/21,763000,605000,158000
105/07/22,419000,341000,78000
105/07/25,380000,619000,-239000
105/07/26,1049000,567000,482000
105/07/27,752000,734000,18000
105/07/28,340000,745000,-405000
105/07/29,498000,460000,38000
105/08/01,0,704000,-704000
105/08/03,1100000,311000,789000
105/08/04,230000,205000,25000
105/08/05,1000,810000,-809000
105/08/09,243000,0,243000
