105/06/02,1000,6000,-5000
105/06/04,0,4000,-4000
105/06/06,0,6000,-6000
105/06/07,4000,9000,-5000
105/06/08,11000,6000,5000
105/06/09,11000,6000,5000
105/06/10,11000,6000,5000
105/06/13,3000,90000,-87000
105/06/14,2000,3000,-1000
105/06/15,0,3000,-3000
105/06/16,1000,3000,-2000
105/06/17,0,1000,-1000
105/06/20,0,1000,-1000
105/06/21,0,4000,-4000
105/06/22,0,2000,-2000
105/06/24,2000,22000,-20000
105/06/27,0,25000,-25000
105/06/28,29000,11000,18000
105/06/29,0,13000,-13000
105/06/30,20000,25000,-5000
105/07/01,0,9000,-9000
105/07/04,1000,0,1000
105/07/05,0,5000,-5000
105/07/06,0,5000,-5000
105/07/11,0,4000,-4000
105/07/12,0,40000,-40000
105/07/13,0,19000,-19000
105/07/14,12000,3000,9000
105/07/15,10000,11000,-1000
105/07/18,0,15000,-15000
105/07/19,0,22000,-22000
105/07/20,20000,16000,4000
105/07/21,10000,8000,2000
105/07/22,11000,132000,-121000
105/07/25,125000,10000,115000
105/07/26,0,3000,-3000
105/07/27,4000,16000,-12000
105/07/28,20000,21000,-1000
105/07/29,15000,43000,-28000
105/08/01,67000,0,67000
105/08/02,14000,10000,4000
105/08/03,11000,0,11000
105/08/05,0,8000,-8000
105/08/08,3000,0,3000
