105/06/01,117000,705000,-588000
105/06/02,156000,1922000,-1766000
105/06/03,0,3561000,-3561000
105/06/04,18000,634000,-616000
105/06/06,257000,1477000,-1220000
105/06/07,128000,1019000,-891000
105/06/08,326000,430000,-104000
105/06/09,326000,430000,-104000
105/06/10,326000,430000,-104000
105/06/13,1262000,7425000,-6163000
105/06/14,1116000,548000,568000
105/06/15,3058000,567000,2491000
105/06/16,1169000,2213000,-1044000
105/06/17,323000,199000,124000
105/06/20,1408000,406000,1002000
105/06/21,154000,249000,-95000
105/06/22,363000,177000,186000
105/06/23,22000,390000,-368000
105/06/24,15192000,6622000,8570000
105/06/27,9583000,1691000,7892000
105/06/28,11946000,1690000,10256000
105/06/29,733000,1087000,-354000
105/06/30,556000,4514000,-3958000
105/07/01,298000,6034000,-5736000
105/07/04,192000,2885000,-2693000
105/07/05,75000,990000,-915000
105/07/06,586000,2913000,-2327000
105/07/07,370000,1541000,-1171000
105/07/08,370000,1541000,-1171000
105/07/11,1116000,2825000,-1709000
105/07/12,24000,1490000,-1466000
105/07/13,353000,3208000,-2855000
105/07/14,625000,5104000,-4479000
105/07/15,2145000,930000,1215000
105/07/18,466000,973000,-507000
105/07/19,494000,182000,312000
105/07/20,40000,1056000,-1016000
105/07/21,377000,193000,184000
105/07/22,71000,1256000,-1185000
105/07/25,80000,1229000,-1149000
105/07/26,199000,832000,-633000
105/07/27,341000,256000,85000
105/07/28,267000,640000,-373000
105/07/29,392000,1104000,-712000
105/08/01,578000,645000,-67000
105/08/02,641000,649000,-8000
105/08/03,593000,1188000,-595000
105/08/04,804000,2832000,-2028000
105/08/05,496000,330000,166000
105/08/08,344000,301000,43000
105/08/09,442000,108000,334000
105/08/10,195000,262000,-67000
