105/06/01,45000,0,45000
105/06/02,7000,21000,-14000
105/06/03,13000,30000,-17000
105/06/04,33000,36000,-3000
105/06/06,35000,35000,0
105/06/07,41000,111000,-70000
105/06/08,102000,46000,56000
105/06/09,102000,46000,56000
105/06/10,102000,46000,56000
105/06/13,50000,52000,-2000
105/06/14,52000,181000,-129000
105/06/15,180000,58000,122000
105/06/16,93000,87000,6000
105/06/17,38000,44000,-6000
105/06/20,35000,35000,0
105/06/21,39000,41000,-2000
105/06/22,41000,36000,5000
105/06/23,36000,21000,15000
105/06/24,21000,128000,-107000
105/06/27,112000,120000,-8000
105/06/28,120000,103000,17000
105/06/29,109000,90000,19000
105/06/30,89000,87000,2000
105/07/01,86000,98000,-12000
105/07/04,100000,72000,28000
105/07/05,82000,130000,-48000
105/07/06,130000,100000,30000
105/07/07,90000,85000,5000
105/07/08,90000,85000,5000
105/07/11,85000,80000,5000
105/07/12,109000,146000,-37000
105/07/13,70000,58000,12000
105/07/14,84000,130000,-46000
105/07/15,156000,60000,96000
105/07/18,60000,0,60000
105/07/20,10000,0,10000
105/07/21,1000,1000,0
