105/06/01,1232000,1414000,-182000
105/06/02,892000,662000,230000
105/06/03,1498000,903000,595000
105/06/04,108000,163000,-55000
105/06/06,1690000,1755000,-65000
105/06/07,1458000,1915000,-457000
105/06/08,1313000,1164000,149000
105/06/09,1313000,1164000,149000
105/06/10,1313000,1164000,149000
105/06/13,1187000,1374000,-187000
105/06/14,1162000,1549000,-387000
105/06/15,747000,902000,-155000
105/06/16,1580000,1241000,339000
105/06/17,688000,652000,36000
105/06/20,1877000,2091000,-214000
105/06/21,1354000,778000,576000
105/06/22,978000,902000,76000
105/06/23,1063000,1240000,-177000
105/06/24,2181000,3663000,-1482000
105/06/27,1010000,1253000,-243000
105/06/28,1319000,706000,613000
105/06/29,685000,413000,272000
105/06/30,1525000,528000,997000
105/07/01,1377000,910000,467000
105/07/04,462000,683000,-221000
105/07/05,959000,629000,330000
105/07/06,666000,435000,231000
105/07/07,848000,990000,-142000
105/07/08,848000,990000,-142000
105/07/11,1012000,749000,263000
105/07/12,570000,440000,130000
105/07/13,466000,624000,-158000
105/07/14,885000,869000,16000
105/07/15,856000,804000,52000
105/07/18,757000,939000,-182000
105/07/19,952000,1087000,-135000
105/07/20,1275000,785000,490000
105/07/21,1535000,1350000,185000
105/07/22,958000,1116000,-158000
105/07/25,980000,804000,176000
105/07/26,1413000,1097000,316000
105/07/27,1102000,1143000,-41000
105/07/28,677000,804000,-127000
105/07/29,1977000,1878000,99000
105/08/01,811000,1083000,-272000
105/08/02,744000,1066000,-322000
105/08/03,1114000,1179000,-65000
105/08/04,690000,995000,-305000
105/08/05,788000,791000,-3000
