105/06/01,283000,233000,50000
105/06/02,1134000,233000,901000
105/06/03,8000,169000,-161000
105/06/04,415000,106000,309000
105/06/06,90000,524000,-434000
105/06/07,130000,131000,-1000
105/06/08,179000,86000,93000
105/06/09,179000,86000,93000
105/06/10,179000,86000,93000
105/06/13,287000,237000,50000
105/06/14,116000,199000,-83000
105/06/15,234000,80000,154000
105/06/16,584000,345000,239000
105/06/17,389000,150000,239000
105/06/20,200000,906000,-706000
105/06/21,166000,258000,-92000
105/06/22,194000,457000,-263000
105/06/23,177000,346000,-169000
105/06/24,415000,893000,-478000
105/06/27,618000,246000,372000
105/06/28,343000,280000,63000
105/06/29,492000,154000,338000
105/06/30,942000,132000,810000
105/07/01,430000,488000,-58000
105/07/04,226000,260000,-34000
105/07/05,119000,70000,49000
105/07/06,313000,773000,-460000
105/07/07,332000,246000,86000
105/07/08,332000,246000,86000
105/07/11,702000,136000,566000
105/07/12,305000,170000,135000
105/07/13,281000,105000,176000
105/07/14,67000,63000,4000
105/07/15,85000,162000,-77000
105/07/18,129000,511000,-382000
105/07/19,138000,200000,-62000
105/07/20,243000,226000,17000
105/07/21,174000,489000,-315000
105/07/22,427000,122000,305000
105/07/25,252000,552000,-300000
