105/06/01,25000,151000,-126000
105/06/02,95000,35000,60000
105/06/03,49000,102000,-53000
105/06/04,20000,40000,-20000
105/06/06,110000,87000,23000
105/06/07,35000,213000,-178000
105/06/08,130000,233000,-103000
105/06/09,130000,233000,-103000
105/06/10,130000,233000,-103000
105/06/13,284000,190000,94000
105/06/14,94000,293000,-199000
105/06/15,71000,176000,-105000
105/06/16,273000,164000,109000
105/06/17,60000,374000,-314000
105/06/20,40000,513000,-473000
105/06/21,54000,281000,-227000
105/06/22,81000,64000,17000
105/06/23,127000,170000,-43000
