105/06/01,1000,3000,-2000
105/06/02,0,8000,-8000
105/06/03,0,21000,-21000
105/06/06,24000,21000,3000
105/06/07,20000,1000,19000
105/06/08,0,66000,-66000
105/06/09,0,66000,-66000
105/06/10,0,66000,-66000
105/06/13,24000,2000,22000
105/06/14,86000,0,86000
105/06/16,0,11000,-11000
105/06/17,20000,5000,15000
105/06/20,5000,0,5000
105/06/21,1000,0,1000
105/06/22,0,105000,-105000
105/06/23,103000,0,103000
105/06/24,2000,0,2000
105/06/28,17000,27000,-10000
105/06/29,27000,17000,10000
105/06/30,34000,34000,0
105/07/01,0,7000,-7000
105/07/04,10000,3000,7000
105/07/05,3000,10000,-7000
105/07/07,10000,0,10000
105/07/08,10000,0,10000
105/07/15,0,1000,-1000
105/07/18,1000,2000,-1000
105/07/20,0,1000,-1000
105/07/21,3000,0,3000
105/07/22,0,2000,-2000
105/07/28,2000,10000,-8000
105/07/29,5000,5000,0
105/08/01,0,15000,-15000
105/08/02,0,5000,-5000
105/08/03,5000,0,5000
105/08/04,10000,0,10000
105/08/09,15000,0,15000
