105/06/01,0,670000,-670000
105/06/02,0,673000,-673000
105/06/03,12000,13000,-1000
105/06/06,2000,0,2000
105/06/07,0,140000,-140000
105/06/08,1305000,2000,1303000
105/06/09,1305000,2000,1303000
105/06/10,1305000,2000,1303000
105/06/13,37000,5000,32000
105/06/14,0,25000,-25000
105/06/15,7000,8000,-1000
105/06/16,120000,2000,118000
105/06/17,2000,13000,-11000
105/06/20,4000,1000,3000
105/06/21,0,10000,-10000
105/06/23,1000,2000,-1000
105/06/24,26000,37000,-11000
105/06/27,18000,2000,16000
105/06/28,0,1000,-1000
105/06/29,3000,135000,-132000
105/06/30,50000,54000,-4000
105/07/01,0,53000,-53000
105/07/04,2000,34000,-32000
105/07/05,35000,0,35000
105/07/06,47000,0,47000
105/07/07,0,41000,-41000
105/07/08,0,41000,-41000
105/07/11,30000,11000,19000
105/07/12,0,20000,-20000
105/07/13,0,36000,-36000
105/07/14,0,7000,-7000
105/07/15,25000,4000,21000
105/07/18,4000,12000,-8000
105/07/19,0,34000,-34000
105/07/20,2000,11000,-9000
105/07/21,30000,46000,-16000
105/07/22,2000,0,2000
105/07/25,8000,10000,-2000
