105/06/01,0,109000,-109000
105/06/02,0,2618000,-2618000
105/06/03,0,361000,-361000
105/06/06,0,329000,-329000
105/06/07,1515000,0,1515000
105/06/08,3933000,0,3933000
105/06/09,3933000,0,3933000
105/06/10,3933000,0,3933000
105/06/13,20000,4392000,-4372000
105/06/14,3000,10985000,-10982000
105/06/15,0,658000,-658000
105/06/16,0,3142000,-3142000
105/06/17,25000,4761000,-4736000
105/06/20,6785000,0,6785000
105/06/21,4770000,0,4770000
105/06/22,44000,303000,-259000
105/06/23,6092000,0,6092000
105/06/24,182000,19743000,-19561000
105/06/27,180000,0,180000
105/06/28,5458000,254000,5204000
105/06/29,4086000,0,4086000
105/06/30,3383000,15000,3368000
105/07/01,1051000,10000,1041000
105/07/04,4100000,0,4100000
105/07/05,3069000,0,3069000
105/07/06,839000,7231000,-6392000
105/07/07,249000,1418000,-1169000
105/07/08,249000,1418000,-1169000
105/07/11,7643000,0,7643000
105/07/12,4632000,5000,4627000
105/07/13,3586000,31000,3555000
105/07/14,301000,155000,146000
105/07/15,341000,320000,21000
105/07/18,0,4000,-4000
105/07/19,77000,213000,-136000
105/07/20,686000,145000,541000
105/07/21,10000,1084000,-1074000
105/07/22,1615000,0,1615000
105/07/25,169000,73000,96000
105/07/26,28000,2062000,-2034000
105/07/27,2297000,922000,1375000
105/07/28,29000,5647000,-5618000
105/07/29,2815000,5728000,-2913000
105/08/01,226000,0,226000
105/08/02,0,1712000,-1712000
105/08/03,37000,4355000,-4318000
105/08/04,376000,680000,-304000
105/08/05,419000,50000,369000
105/08/08,1326000,0,1326000
105/08/09,747000,0,747000
105/08/10,290000,0,290000
105/08/11,1372000,0,1372000
105/08/12,50000,6000,44000
