105/06/01,258000,0,258000
105/06/02,62000,0,62000
105/06/03,63000,0,63000
105/06/06,0,50000,-50000
105/06/07,64000,0,64000
105/06/08,0,139000,-139000
105/06/09,0,139000,-139000
105/06/10,0,139000,-139000
105/06/13,708000,118000,590000
105/06/14,1000,311000,-310000
105/06/15,118000,24000,94000
105/06/16,0,13000,-13000
105/06/20,18000,52000,-34000
105/06/21,22000,0,22000
105/06/22,11000,0,11000
105/06/23,2000,1000,1000
105/06/27,143000,0,143000
105/06/28,0,149000,-149000
105/06/29,0,5000,-5000
105/07/01,75000,0,75000
105/07/05,27000,0,27000
105/07/06,106000,0,106000
105/07/07,0,136000,-136000
105/07/08,0,136000,-136000
105/07/11,0,38000,-38000
105/07/12,677000,0,677000
105/07/13,0,106000,-106000
105/07/14,0,134000,-134000
105/07/15,0,493000,-493000
