105/06/01,2000,35000,-33000
105/06/03,3000,35000,-32000
105/06/04,0,2000,-2000
105/06/07,0,4000,-4000
105/06/13,5000,0,5000
105/06/14,1000,0,1000
105/06/17,0,23000,-23000
105/06/22,1000,1000,0
105/06/24,23000,1000,22000
105/06/27,8000,5000,3000
105/06/30,3000,0,3000
105/07/05,20000,0,20000
105/07/07,0,3000,-3000
105/07/08,0,3000,-3000
105/07/11,0,20000,-20000
105/07/12,4000,0,4000
105/07/13,0,4000,-4000
105/07/15,1000,0,1000
105/07/21,3000,0,3000
105/07/22,23000,0,23000
105/07/25,3000,0,3000
105/07/26,3000,0,3000
105/08/01,6000,0,6000
105/08/02,4000,0,4000
105/08/03,2000,0,2000
105/08/08,5000,10000,-5000
